Timestamp,Amount,Currency,Sender_ID,Recipient_ID,Sender_Country_Code,Recipient_Country_Code,Transaction_Type,Device_Type,Transactions_Last_24H,Avg_Transaction_Value_Last_30D,Is_New_Recipient,Is_Anomaly
2025-09-05 09:40:14.621611,347.02,USD,f9dea2fd-8dc2-4cfc-8745-f70e4a1e3a65,c371e149-107c-4bb5-b1b6-ef3617ffbcd2,TO,AU,Payment,Desktop,1,469.33,1,0
2025-09-08 14:49:27.040750,344.23,USD,443e3456-1f8e-4850-9b7b-e64c5994fb95,af135871-7609-4b9f-a59f-25ab814efc4e,BN,SD,Payment,Mobile,2,365.18,1,0
2025-09-03 20:05:17.910904,578.21,USD,e9eca184-d578-447b-97c8-c7fb5fc9e091,51d3098b-b590-4fe9-9446-a21ab8fac57f,CH,MA,Payment,Mobile,10,679.73,1,0
2025-09-03 09:19:21.162013,240.87,USD,72430543-f9e3-436c-9632-69f16a658f01,e9cc8ba2-65ca-41db-bdc8-b706134bc67b,EC,JP,Transfer,Tablet,8,191.51,0,0
2025-09-27 05:14:14.694990,1363.23,USD,21e59ee0-b13f-48bf-ba3b-1c75869a39d1,b5bcc60a-f928-4585-829f-6858771a5896,GM,ME,Transfer,Mobile,8,911.1,1,0
2025-09-18 16:26:06.117522,100.26,USD,037c5fca-dc37-4627-85b6-200fabfaead6,bbbd36a8-0106-4dda-94f8-02ed5619003f,JP,KN,Transfer,Tablet,9,104.14,1,0
2025-09-29 00:16:52.344300,481.34,USD,9331cb03-58cd-4a8b-b168-c5371b834b8a,7321ead4-19bd-47fd-adba-63e060e3ffc7,BY,MY,Transfer,Desktop,3,486.81,0,0
2025-09-21 14:20:17.718848,100.73,USD,eac5f9f2-3872-4611-8f74-534c9a022d47,b53d8102-17a5-46ae-8f33-1a4171a71f65,ME,CD,Payment,Desktop,6,101.64,1,0
2025-09-06 19:14:31.635224,270.51,USD,9a4d2b49-f615-482d-a7c5-1ade361f25e7,db6fdc16-d1a7-42ac-8e0e-6bd1c712da00,DK,BS,Transfer,Desktop,10,464.92,1,0
2025-09-16 23:14:56.248274,479.68,USD,80086246-f04b-4a58-88c1-b8b5c6ae7084,628b90b4-f99e-4773-a3c7-77ddabf4a6da,AF,PL,Transfer,Mobile,10,371.22,1,0
2025-09-23 05:30:48.862316,196.66,USD,bb7005b9-5713-4e55-8d7c-1159ed1f17c9,e34f9ec4-ade7-42b4-8b88-10bf75864dba,UZ,MX,Payment,Mobile,5,207.78,0,0
2025-09-19 11:43:24.448905,529.87,USD,0c94f32f-72e5-4cce-accb-658b6d4c235e,da8e46b1-64cd-4367-b1bb-94237db5b425,ZA,CL,Payment,Desktop,9,835.7,1,0
2025-09-20 00:13:24.169195,154.45,USD,77a95fc5-7c16-4bac-9270-2304d5087014,dd707dee-bd49-45e1-ba26-5c301e0cdfb1,NG,VN,Transfer,Desktop,4,198.61,1,0
2025-09-04 21:25:25.402694,331.71,USD,141080f1-7810-469a-a895-f40b41ebd9b5,28adad62-408e-4c1d-aa6e-a8c6a9e09f21,SD,ID,Transfer,Desktop,6,413.27,0,0
2025-09-18 23:27:52.861866,84.3,USD,d46fd47d-8547-456b-bc88-35f773a5ee87,8cc7d2cb-812b-4575-8f75-550d8b0062a5,GM,DE,Transfer,Tablet,9,61.5,0,0
2025-09-13 22:35:04.958141,1280.3,USD,fe082522-b7eb-4f9d-ba4b-4395bf893273,cc680eff-0d41-453f-aae0-20cf4f2ef2fa,HN,BH,Transfer,Mobile,2,791.1,0,0
2025-09-22 14:34:12.558367,455.94,USD,2be07e22-5486-42e6-b9f0-5d502c58dd6f,d6a806ef-882c-448b-9e05-db84b836db9c,NI,GR,Payment,Mobile,7,443.9,1,0
2025-09-01 23:34:01.813613,754.72,USD,d26df12f-b573-4dfb-b33a-319b12e2a2cd,917e0606-7367-4f61-b781-e40478760e64,SE,UY,Payment,Tablet,8,832.79,1,0
2025-09-03 08:03:30.567983,676.04,USD,1237ac1b-3047-4720-9e92-e481a3787393,e64c7ef0-9e1b-4777-93b1-2ee1b16e30a1,ML,MH,Payment,Tablet,6,908.32,0,0
2025-09-27 19:59:00.061480,84.65,USD,7bdf0510-cfae-4e02-9eb8-f9251f46606e,4e7f5c6a-f6a7-421b-bb2d-2b93b09fb9c5,CZ,PK,Transfer,Tablet,8,60.34,1,0
2025-09-12 18:05:41.879293,213.59,USD,f277260d-f074-47e2-a90b-01b06d103149,73aad03f-e32a-433d-9ba6-790c29727701,SB,CN,Transfer,Desktop,7,170.98,0,0
2025-09-16 18:56:13.159989,171.81,USD,08fb1ed0-9ef5-401a-8afa-29cf3d09e61a,c05613c5-d985-4299-899b-3a2a15506b8e,BE,HT,Payment,Tablet,6,392.4,0,0
2025-09-13 10:03:41.105680,148.07,USD,c2ec358d-3094-4679-a711-e0632bde9dfd,ffdcea95-6fd0-4c37-9b0c-a5ac8e33d5d2,CH,GD,Payment,Desktop,10,124.28,1,0
2025-09-26 05:56:15.936702,562.14,USD,c005a420-e185-443c-bf14-c1c2b218e66b,420b397f-8ec1-4ff4-8f5f-0f80488c8561,KG,JO,Transfer,Mobile,7,593.98,0,0
2025-09-01 02:59:43.318753,683.94,USD,38c6b357-5445-4879-9695-b8ae147e445c,af625f9d-f8cc-4e2a-9998-87393e180c9f,VE,KN,Transfer,Desktop,3,532.37,0,0
2025-09-13 17:34:44.377494,237.71,USD,e97e0da7-ba53-451f-a2a5-3546c05aadf6,ad065bcf-4068-46b1-9261-b8f9dd2a62d1,IQ,KR,Transfer,Tablet,9,146.91,1,0
2025-09-22 17:26:30.970368,1298.15,USD,2382af36-41ac-4cb0-8f52-de830590a898,e24a3078-b26e-4244-85bc-12fc15e933cf,EE,AD,Payment,Mobile,9,886.83,1,0
2025-09-04 11:08:26.732803,1179.49,USD,528cdfb4-2fb2-4495-9ebd-05f316a841e1,1664124a-6374-403e-b4b8-f9f99ea61daf,CF,AD,Payment,Mobile,10,1027.9,1,0
2025-09-10 01:57:17.539255,831.84,USD,19542522-daba-42e7-a73d-945c25901ba6,e506fc83-cfea-4e34-bd81-2e4411a21364,PY,RU,Transfer,Mobile,7,465.86,0,0
2025-09-09 15:22:20.609949,788.83,USD,6ca6004e-4851-45fa-99e6-1f45a5cbb8fa,ab336ad6-591f-4874-8b37-575b75df98d0,TW,LU,Payment,Mobile,3,761.03,1,0
2025-09-18 17:46:59.101494,1121.16,USD,f7683818-4eb6-4a82-9310-706dd3470962,103b716f-487d-46a9-aa66-81788ef8d973,AO,UZ,Transfer,Mobile,3,963.57,1,0
2025-09-18 12:15:20.489534,653.39,USD,3513ffdc-5551-4d88-893a-ec15d68f61d0,c3538c1c-8845-487f-9b54-de347124e8a3,JP,CG,Transfer,Tablet,8,920.39,0,0
2025-09-20 09:08:25.812667,764.92,USD,f35c4960-a1a8-4091-85f0-6df2ce4c4392,d34c5be3-7998-4925-b37f-3c05afbf1c68,DJ,NO,Transfer,Mobile,6,591.25,1,0
2025-09-11 21:45:10.684127,774.6,USD,7ed1b7b2-1ec1-4993-b6ca-dbce2494432b,7edefb87-6a73-4e29-83da-9a003700e4bb,SE,VA,Transfer,Mobile,10,782.35,0,0
2025-09-14 14:31:50.781919,1179.58,USD,f7683818-4eb6-4a82-9310-706dd3470962,722d649a-43e7-4314-8d9b-d7cbe50028c3,AO,GQ,Payment,Mobile,6,958.37,1,0
2025-09-11 06:00:41.083302,135.21,USD,25d55be1-5aa9-4c2e-a209-68f46bd2da6c,a9598460-c6a0-4c09-a361-f8ac8320fd2b,RW,US,Transfer,Mobile,10,128.8,1,0
2025-09-02 04:52:08.496605,1269.88,USD,531814ed-89df-406d-afc6-41377741e00b,ed03afed-0406-445c-a1d3-6c067cc9e77a,MZ,CR,Transfer,Tablet,9,912.16,0,0
2025-09-27 04:08:43.535188,479.68,USD,443e3456-1f8e-4850-9b7b-e64c5994fb95,4183e9c7-88b3-471a-8657-994a486cc7b7,BN,RU,Transfer,Desktop,9,353.35,1,0
2025-09-30 05:26:25.645549,550.28,USD,d1cf68d8-61b1-43ad-aea1-c8b0f1b97fd4,f37500ab-0d19-40e9-85c2-5f192e415a35,MY,TO,Transfer,Tablet,1,815.94,1,0
2025-09-30 13:49:53.328886,63.39,USD,098460ba-3be5-4a5d-8e95-a7cec70e94bb,f05d2c99-cdb2-4672-9aa0-35ccd17fb633,BO,EG,Payment,Desktop,5,68.79,1,0
2025-09-29 02:51:50.751065,841.53,USD,fece9ca0-8381-41ff-a13d-df0c15f9761c,e740fa97-c36d-4f91-80f9-4435cfeb74f3,YE,BT,Transfer,Tablet,10,549.8,1,0
2025-09-26 12:03:56.593217,1183.26,USD,079cfe5b-2358-4d8a-8f89-b833ad8da66b,b74334bf-1285-480f-b521-e8ce798246eb,BJ,PS,Payment,Desktop,8,867.32,0,0
2025-09-06 20:52:38.081065,887.93,USD,77fb5145-9fa5-4e24-9432-40015a39873e,fec9586b-e74d-4ec6-87db-a064d30e02de,MN,EE,Payment,Mobile,9,575.95,1,0
2025-09-27 09:29:56.891644,1019.96,USD,3d2d25e6-dc03-49f3-8a0c-a14d977930f4,9dc1b150-58f3-4459-8722-0d055c75617d,KE,RS,Payment,Mobile,5,913.33,1,0
2025-09-03 08:30:45.719596,1059.2,USD,1f5ecc81-2479-4849-94c9-1e77075151a8,bc150a1c-2c1b-4a1a-beaf-5987f824c7e4,SB,VU,Payment,Desktop,9,901.34,0,0
2025-09-30 14:27:28.164819,10.32,USD,3e23df86-e22d-45bc-9b79-03b6ebb7ce05,4003e94a-8bd5-4b86-aaf2-e21a544b09cb,UZ,MR,Transfer,Unknown/API,150,566.4268764181184,0,1
2025-09-15 05:43:26.180066,613.77,USD,6487e312-bbe4-41f6-948b-82aff4047088,8ebc0cb3-cfe1-4c8a-8c7e-8e002641bf74,ZA,SV,Payment,Desktop,4,635.31,0,0
2025-09-30 03:16:13.014384,335.3,USD,9626a4d3-91bb-4b4a-aa40-1ddf2eff3601,b60fc30e-85ab-44e2-ab0e-4ddc40f3bf8c,LB,QA,Payment,Mobile,10,220.34,0,0
2025-09-13 18:56:38.794446,247.15,USD,c2eb621d-52cc-47d7-8e58-7f3b977ab8a7,4cd33c30-18b3-4572-908b-1b3a41691461,SM,SL,Payment,Tablet,2,194.13,1,0
2025-09-07 05:49:09.534119,675.96,USD,1af1315b-7d0b-4a09-bc22-e3a43715101f,ff263302-afdb-48fa-8076-4df0052e54a7,SR,KR,Transfer,Mobile,5,776.75,0,0
2025-09-20 04:54:59.810929,986.45,USD,e92c2e1b-ea5b-4978-8ee0-165612d1b856,603e83f1-2c0c-43d3-8c4b-194250cb50cc,AU,NG,Transfer,Tablet,4,934.72,0,0
2025-09-19 20:12:06.984455,86.09,USD,7a4d994d-0484-4528-83ad-b26742b9ea58,d2d17313-6804-49eb-adf2-1d0fcc3b3119,AM,LC,Transfer,Tablet,6,82.7,1,0
2025-09-21 09:38:54.491326,91.68,USD,bcd9ea93-2672-4817-83b1-4939f546d0b8,c40715ab-68fe-4283-98f3-fc14448df85c,TW,ER,Payment,Mobile,1,108.1,0,0
2025-09-28 22:18:54.469375,460.54,USD,7ae5db9d-e8cc-41d8-aad4-fb53d112fdb4,1010f2e5-afc3-47a6-8afb-21dd1aa5289c,MU,AM,Transfer,Tablet,4,665.12,1,0
2025-09-09 14:55:25.554420,944.45,USD,99ff27cc-ca22-48a1-bd92-5c11de4d045f,c1cd4c5d-0805-4193-b194-a8a6c8a3e09b,IL,UA,Payment,Mobile,8,885.63,0,0
2025-09-02 01:22:34.999875,920.54,USD,70f89e9b-bdea-4298-a47c-861c094c225d,ec893f11-9389-4989-a6ef-86e64da87c32,SB,NL,Transfer,Desktop,2,984.78,1,0
2025-09-17 07:54:18.115073,669.24,USD,3778769b-235a-4fc7-ac07-df1ef4141fef,32a4163b-0574-4c52-858d-69022d8d4e7e,MZ,BG,Transfer,Tablet,3,522.39,1,0
2025-09-21 17:06:16.025015,829.76,USD,a9e822f3-b19a-482c-aa93-70a125d6ca15,6d6ce9b9-c075-4c3d-b558-2e298eb08a91,BH,AD,Transfer,Tablet,6,788.82,1,0
2025-09-04 03:23:27.352426,576.82,USD,09f5f2fc-c802-4579-a042-1fd3fda8ff08,68bf8dd0-e114-4025-8bc8-7ad6b667422e,PY,CV,Payment,Mobile,9,651.31,1,0
2025-09-02 16:06:48.985089,420.82,USD,64312b3e-e196-44f2-9e1e-fa7777f3cc88,20153e12-0bf8-42d7-8f9e-9be719f6ea08,SN,TO,Payment,Tablet,5,579.26,0,0
2025-09-11 11:44:24.262053,453.23,USD,3cd5d61a-40c2-46a7-a54f-4a0e514d3c91,cd25ddd1-12ca-49d3-8fe7-374326c68382,BE,GH,Transfer,Mobile,10,360.65,1,0
2025-09-09 00:34:44.038523,502.25,USD,0d8c322c-134f-4574-8d2a-4ddbed6afaed,6389465a-cc8e-41b9-a28d-baf3a0c2452f,IR,UG,Payment,Mobile,8,808.72,0,0
2025-09-24 07:46:00.427788,760.76,USD,24eee71d-be28-487c-9d2b-3480ed73ee69,3f76ad70-3257-4f2c-8a5a-e73df404cc8b,PS,DM,Transfer,Desktop,7,818.8,0,0
2025-09-21 03:01:27.232848,958.81,USD,c84664c6-3f39-4f5a-83fa-757fc6d590d6,d2c7546b-8a75-4afa-96b4-1d07719cf531,PL,ZM,Payment,Desktop,6,658.32,1,0
2025-09-19 22:41:28.653421,254.92,USD,43159b23-05bf-418c-8a94-da6490f8e9c7,2caba676-bf39-4c0b-ba50-92b975a62dbb,JM,BT,Payment,Mobile,6,246.75,0,0
2025-09-25 13:50:18.046132,73.74,USD,ef8a59c1-d525-454c-9461-93f48bc1bb53,6c15c941-2ba2-44f6-866e-7d45a4975fe1,MC,LV,Transfer,Desktop,10,90.61,0,0
2025-09-02 23:47:42.097776,269.6,USD,c1e9566c-6d36-46e7-aa63-e2e4668d5bad,8ddbe5b6-8369-4a7d-ad6d-045e3bb0b574,EE,UY,Payment,Desktop,9,249.95,0,0
2025-09-02 02:50:48.775080,198.56,USD,77a95fc5-7c16-4bac-9270-2304d5087014,e89db654-11af-40e9-88ab-b9646ee6beeb,NG,CI,Payment,Mobile,6,182.38,0,0
2025-09-10 19:14:05.469127,381.27,USD,a7ee0779-c961-4c43-ae90-d9ba0062948b,cd15485b-781b-4bca-9e30-653db47b35f7,PA,SE,Payment,Desktop,8,592.29,1,0
2025-09-14 04:32:23.714102,1198.82,USD,7539e664-2878-42d2-aa43-53061895ab29,7c8c7184-119c-4f96-a91e-eff7cf045791,ZW,GQ,Transfer,Desktop,10,956.67,1,0
2025-09-19 00:43:58.438345,157.05,USD,87dc78fd-cab6-4e58-b858-cd01840091c3,52cdb0ed-3f17-44d1-a7b7-e12e2acb0acc,ZA,TN,Payment,Tablet,2,167.03,1,0
2025-09-22 18:54:02.586087,157.91,USD,6cca052b-b428-4869-b4e9-cf71881374f4,1a28da21-532a-4b4c-997b-f6aa298bce6d,GT,TV,Transfer,Tablet,10,182.02,1,0
2025-09-30 00:10:37.918095,874.11,USD,79899833-29da-43bf-9477-7162ab8c68fc,5822b9c9-ea4b-4fcb-a02f-89054bc509ab,LR,MG,Transfer,Mobile,7,588.87,0,0
2025-09-04 16:48:25.543173,439.09,USD,fefbb603-7f48-4c26-8880-f0256991470d,0ea96de3-62d9-41ad-ade9-1952244f36b6,GB,HN,Payment,Mobile,3,569.8,1,0
2025-09-22 17:09:40.069061,137.54,USD,c2ec358d-3094-4679-a711-e0632bde9dfd,29df8bb5-3798-4d60-aca7-e59f4636b9fe,CH,OM,Transfer,Tablet,8,123.03,0,0
2025-09-01 07:42:13.234811,104.22,USD,40da2f3b-56bc-4820-8687-da8615fff58b,3c7220d1-4118-4653-bd4c-252947b3d268,TL,QA,Payment,Tablet,5,97.91,0,0
2025-08-31 23:41:27.252917,903.46,USD,06676fe5-567c-4846-a948-27649f8eb1c0,5a91b4b6-1078-45a8-89ec-5d6277cbf21c,BN,CY,Payment,Tablet,7,894.06,1,0
2025-09-20 07:04:56.887280,565.47,USD,9cd0c97d-a096-4909-a545-dc5cd3730a14,b0801e44-3636-4e0c-91b6-518977653052,ET,MH,Transfer,Tablet,6,621.01,1,0
2025-09-22 11:54:06.534884,671.42,USD,3511ee52-f7c6-4096-9625-d7e7e5f9a323,b140b460-d344-42f9-a452-684923f94fe2,NZ,ME,Payment,Mobile,1,771.85,1,0
2025-09-24 22:13:44.452713,180.66,USD,6bebdf59-42cf-4c06-b987-7170e77f9e62,ed03afed-0406-445c-a1d3-6c067cc9e77a,FJ,MW,Payment,Desktop,8,274.95,1,0
2025-09-05 16:15:11.782918,1082.96,USD,f4c51908-4d60-4ef8-8061-1919ed9132ad,4f949bbc-d8b9-4332-a4eb-c6fed629a02e,WS,PW,Transfer,Desktop,3,747.63,0,0
2025-09-02 16:03:39.390249,321.82,USD,a025c8cb-c80b-42cc-a27c-c7cd5c414862,a9d84038-bad4-4dd4-8dde-f8b06f3af69c,MY,LV,Payment,Desktop,3,245.11,1,0
2025-09-19 19:54:29.936008,716.86,USD,0c94f32f-72e5-4cce-accb-658b6d4c235e,9b13c274-a164-4f6b-ae41-d095e49bf85f,ZA,VC,Payment,Desktop,8,909.77,0,0
2025-09-14 17:34:04.321470,341.52,USD,8a16ec1b-949e-4fe0-b189-e6f6f512aa67,8981e144-2128-4d79-9f65-cdab846ebd1c,AG,GM,Payment,Mobile,9,391.77,0,0
2025-09-23 18:51:17.909374,136.76,USD,43abda19-6893-4c19-b3fb-cf4fd3b88461,e673a960-6f23-4212-8a59-74ec1f51dc2a,EE,TH,Payment,Desktop,9,378.49,0,0
2025-09-10 02:38:23.670208,446.35,USD,a2bfed9f-d60b-4497-aa1e-e382570ac229,0e792122-3c1b-4c20-a36e-5664a39c8111,BF,KH,Transfer,Mobile,10,637.75,1,0
2025-09-14 06:33:40.900351,647.07,USD,31d74ecc-7c23-415a-9390-19dd9cf48f3d,65a95e06-557b-4239-ab32-9a8eac9f697b,MY,SN,Payment,Desktop,4,640.12,1,0
2025-09-02 09:19:53.025088,785.17,USD,7cfd51cf-758e-49d3-8d06-3893b43c4daa,c27f9910-6d47-4537-8379-7d0b39dfaa58,GT,LK,Transfer,Tablet,1,849.55,1,0
2025-09-27 11:39:30.302845,1053.19,USD,61b5ddae-8c87-47ad-bcf3-a249395382d9,be57ad89-a7d7-49ea-8cb4-11d84064d53c,GQ,JP,Transfer,Mobile,10,931.96,1,0
2025-09-14 17:01:02.609472,966.86,USD,224a77b8-cd29-4496-a8e5-45313c94ab39,3ce570dd-a2a3-4edc-86cb-396f8ac91bb0,BI,ME,Payment,Mobile,8,907.47,1,0
2025-09-24 08:21:16.307220,843.95,USD,c84664c6-3f39-4f5a-83fa-757fc6d590d6,982f6e40-67f7-414e-9dc2-81fe4abb278b,PL,MV,Payment,Mobile,4,665.63,1,0
2025-09-01 15:31:47.198797,371.75,USD,9fd81ca7-7448-4d98-92bc-801ef1126847,0ae251db-ea5b-46c4-bddd-5615346f3ba1,KM,LK,Transfer,Mobile,8,670.77,1,0
2025-09-17 17:11:09.711629,55.08,USD,d80f88a9-49ac-4424-b675-c960373ccd33,58c8834b-fda1-47f3-837a-6d0693eb9bea,KW,BS,Payment,Tablet,7,68.34,0,0
2025-09-29 11:37:48.273890,661.32,USD,76a350bf-d17a-4a3a-b775-a54356411e83,edcdf8c0-bab3-4647-a60d-3a64918d8de7,GR,LS,Transfer,Mobile,9,793.16,0,0
2025-09-28 09:32:19.422175,207.92,USD,aec46ecb-c267-4976-ac0f-f1ebc78638d8,1dfeb3b8-2a9e-413f-93e3-1e899394271f,PY,CD,Transfer,Desktop,4,264.46,1,0
2025-09-16 13:08:58.868316,291.34,USD,fcccab35-9910-4226-b968-40c962369500,1e1792ce-3c8a-43ca-a2e7-306f14783dc9,KZ,GE,Payment,Desktop,1,704.8,1,0
2025-09-01 11:52:28.153210,432.08,USD,80086246-f04b-4a58-88c1-b8b5c6ae7084,b7f24442-ab5e-4cfe-8085-a82119d62029,AF,UZ,Transfer,Tablet,8,355.62,1,0
2025-09-09 08:20:15.228882,522.46,USD,51884e8d-9ed0-4b77-ac49-1f16770cd74a,2aa9014e-6e8c-41ad-b9b3-697948f12238,KH,ZM,Transfer,Tablet,4,665.73,1,0
2025-09-25 22:16:44.366270,857.53,USD,02410af0-39e3-4a0a-8b9d-3d89674aa55c,32a4163b-0574-4c52-858d-69022d8d4e7e,IE,JP,Transfer,Tablet,3,937.33,1,0
2025-08-31 23:16:49.539557,233.75,USD,4a397dc9-205a-4cb9-8eb1-9267c37ee719,d4b9a0cc-358d-4a7b-96b4-36d677bd1d97,GM,SE,Payment,Mobile,4,192.06,0,0
2025-09-25 08:53:27.488325,587.49,USD,aa5219e1-646c-48ea-8545-01f23ff90989,5efedd4f-d255-4a78-a90a-b81ac06d9ae5,HT,LS,Transfer,Tablet,4,869.9,0,0
2025-09-16 05:18:27.620285,34.45,USD,6c523cb8-194f-4400-88b6-267f64b13665,ceec1287-0e9b-4cf4-bf71-36b16924d4fc,DK,TW,Payment,Desktop,7,56.24,1,0
2025-09-10 08:53:31.757732,1164.43,USD,310f1c7a-95ba-4edd-bd53-f4e785967fe6,cd07a07d-0558-42ca-a619-294c57b0ebb5,GN,KE,Transfer,Tablet,9,754.92,0,0
2025-09-28 13:43:06.244499,711.44,USD,a813dd9e-c43f-4117-ac10-3d1b71eb19b7,91fba09b-ae4b-410c-a830-9c2ca8508bd3,TW,WS,Transfer,Desktop,6,738.95,0,0
2025-09-06 11:25:43.890367,427.87,USD,d0cc9951-0851-4b37-b40b-1eba5024baae,2c34aa3c-9313-4e33-9398-ab91281ed74e,KZ,MD,Transfer,Desktop,7,290.75,0,0
2025-09-18 17:20:56.305613,698.98,USD,a9fb76d9-e0d7-40a2-a268-cef36beb518a,89b63753-6052-4847-9324-5b9421a52340,TJ,GN,Payment,Mobile,6,626.6,0,0
2025-09-11 13:28:34.624641,1097.74,USD,8e061da0-f11b-44a0-8dbb-8127aec51a3f,40a6fdf3-44cc-4500-8815-46b54aeb5dee,AL,YE,Payment,Desktop,2,1017.53,0,0
2025-09-18 18:53:26.185071,796.29,USD,9316f5ad-9061-465b-9268-5083f6ee13a1,380b7312-a1ac-4fa0-8939-6e40a8f43cff,CN,DO,Transfer,Tablet,4,842.03,0,0
2025-09-21 01:54:49.115876,604.74,USD,19542522-daba-42e7-a73d-945c25901ba6,f2bb0a21-b826-4b27-9af9-5663d8a2b7b3,PY,JP,Transfer,Tablet,5,468.94,0,0
2025-09-17 15:38:30.547907,354.85,USD,899e642e-611c-4292-a50f-cdc72b479eaa,7e05b692-3aad-4f18-beca-c713e7cbeb85,NG,IQ,Transfer,Mobile,3,234.18,0,0
2025-09-12 00:06:48.870944,233.15,USD,cece80bc-fd4d-4b9e-8a20-69aa6ae59389,76623198-4154-48bd-9c17-c5023291b5c9,TH,LT,Payment,Tablet,8,294.77,1,0
2025-09-14 03:15:53.754122,1062.3,USD,0c72f803-4ab1-4c69-8845-81845ff578db,3f0a034d-4715-4678-801a-5e4b85cc3c70,IR,UG,Payment,Tablet,10,913.38,0,0
2025-09-02 03:54:35.266875,354.51,USD,bbe649ff-05a6-4a67-9062-fae49e767519,bbbd36a8-0106-4dda-94f8-02ed5619003f,KG,BG,Transfer,Desktop,6,371.6,1,0
2025-09-23 22:30:15.022958,597.95,USD,d68f446c-72cb-47ec-8639-0299f1e2ffb4,bbbd36a8-0106-4dda-94f8-02ed5619003f,CM,TR,Payment,Tablet,10,909.46,1,0
2025-09-28 17:27:12.893216,532.32,USD,6274a717-fc7c-44c8-ab04-d2768f387ab6,ad1bea72-6ec5-4fb4-8731-b39a3dbb937c,ST,IN,Payment,Desktop,10,569.65,0,0
2025-09-15 05:37:33.416116,788.67,USD,bb4e22cb-6cbe-484c-9d34-1ec0e5084255,9bcc4259-9a4b-4b98-b83f-2101bdc49705,LR,PE,Transfer,Mobile,8,642.91,1,0
2025-09-28 22:15:16.675015,961.31,USD,115c4f1c-12cd-4617-950c-d9bec13c7884,4b09dc44-de48-4905-ac1d-73fdb2107234,MC,BN,Payment,Mobile,9,920.09,1,0
2025-09-09 13:11:20.341680,868.38,USD,ae3e785b-32ad-4f64-8a53-9ac5232f411e,62902051-dde7-4bb4-a653-3cbb556149f4,KW,BR,Payment,Tablet,2,985.02,0,0
2025-09-18 03:56:24.586595,415.65,USD,892b6936-5d9d-4455-906f-8f75646edf42,8be80177-72b2-4b63-ab6a-f0369f80cc29,IL,VA,Payment,Tablet,7,589.72,0,0
2025-09-14 00:20:34.201665,454.82,USD,c30f9dc8-7d44-45e3-a150-8d5ee9dddb1f,fe0b00b5-3b97-479a-baa6-9102cbb98c25,ZA,MA,Transfer,Tablet,5,706.55,0,0
2025-09-01 15:18:19.398479,1216.16,USD,bba9a48e-e961-46d1-8582-492fbacb0011,5f05f383-1e0d-4bab-99fe-8cca6b7fb0ff,DK,BW,Transfer,Desktop,5,927.96,0,0
2025-09-04 16:18:28.391342,435.38,USD,cd7db235-e61b-4f43-8d37-81221a7917c5,f5411480-8932-4ad8-b84f-0bddb6dbbb80,AL,DZ,Payment,Desktop,6,386.82,0,0
2025-09-08 09:31:07.448006,345.14,USD,ac208e61-90ba-462b-ab90-66e3899a7c69,00f927e8-c8f5-4a00-b8c6-d5781ee816d7,SI,IR,Payment,Desktop,8,682.3,0,0
2025-09-08 06:42:17.582209,211.22,USD,ef4838b5-0f24-4431-9158-bc73ac9ed1f4,7583ef8a-0e42-4531-b2a8-ef40785335b4,KH,GY,Payment,Desktop,1,177.86,1,0
2025-09-20 16:03:20.583690,378.5,USD,8d3b11ae-f33e-402a-8707-913183335109,fb4ec52b-68bd-4cf7-840e-d548346e2b15,BW,MY,Payment,Mobile,6,444.26,0,0
2025-09-17 07:51:19.369552,374.13,USD,89a45989-cde6-4e87-a520-d9d8f9b16d57,6ab0fc71-9d4b-43fe-b0d6-aae0dddf828b,AZ,BE,Transfer,Desktop,2,373.54,1,0
2025-09-30 02:00:36.743824,290.26,USD,254d76e0-5af2-4e31-b46c-a516f5319eb8,082aee85-c548-4d74-8876-f5a322cb8a14,KR,MC,Transfer,Desktop,9,578.87,0,0
2025-09-26 08:07:52.959422,1246.39,USD,28a450d4-f098-47f9-a08d-a87a19ef605e,d623767a-d7f3-41f7-a733-3c408591e9f0,LB,BT,Transfer,Mobile,4,939.41,1,0
2025-09-14 18:58:07.716633,160.33,USD,8e219962-8003-4029-b8ef-549cbcbecfc0,f1656544-f573-409a-8a80-32209d7bdf12,NZ,KZ,Transfer,Tablet,4,154.62,0,0
2025-09-23 18:30:04.574607,174.91,USD,1278bc33-85d7-44ab-95eb-d5f8ad228265,bdfdb1be-bc21-4bbb-9aa8-6a60fdc6c74c,VU,FJ,Payment,Mobile,2,124.24,1,0
2025-09-19 04:06:59.527576,808.76,USD,9316f5ad-9061-465b-9268-5083f6ee13a1,b2d6778f-676f-437c-b7e1-d8726590ad47,CN,SA,Payment,Tablet,2,842.93,1,0
2025-09-20 18:02:10.378151,677.93,USD,ea98397d-260e-4821-b018-24832ba4a011,3feaa95a-1860-4b7b-b42b-d516d2b15eeb,JP,QA,Transfer,Desktop,3,608.68,0,0
2025-09-16 22:09:29.739964,793.54,USD,36c43306-03c2-491f-a242-d58e0fbc63c8,04350d8b-881b-40de-ba10-9b0ddefb5062,RS,SZ,Transfer,Desktop,7,679.53,1,0
2025-09-30 14:27:18.164419,42.98,USD,a813dd9e-c43f-4117-ac10-3d1b71eb19b7,412acb4e-2327-4d70-b8d6-9853c5e85cdd,HU,TW,Transfer,Unknown/API,150,716.4630620865928,0,1
